compound,compound_class,mechanism_of_action,image_run_dir,image_run_dir_relative,source_batch,dir_name,folder_status,exposure_conditions,image_condition_dir,image_condition_dir_name,condition_folder_status,condition_kind,concentration_value,concentration_unit,concentration_label,concentration_value_uM,concentration_rank_in_run,concentration_band,n_treatment_concentrations_in_run
Maprotiline,Tetracyclic Antidepressant,"NA reuptake inhibitor (weak 5-HT), mAChR, a1/2R/H1R antagonism",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Maprotiline run 2 4 July 2017,THIRD BATCH convulsants/Maprotiline run 2 4 July 2017,THIRD BATCH convulsants,Maprotiline run 2 4 July 2017,active,"31.25, 15.6, 7.8μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Maprotiline run 2 4 July 2017/31microM F2.2,31microM F2.2,active,treatment,31.0,uM,31 uM,31.0,3.0,high,3
Maprotiline,Tetracyclic Antidepressant,"NA reuptake inhibitor (weak 5-HT), mAChR, a1/2R/H1R antagonism",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Maprotiline run 2 4 July 2017,THIRD BATCH convulsants/Maprotiline run 2 4 July 2017,THIRD BATCH convulsants,Maprotiline run 2 4 July 2017,active,"31.25, 15.6, 7.8μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Maprotiline run 2 4 July 2017/31microM F2.3,31microM F2.3,active,treatment,31.0,uM,31 uM,31.0,3.0,high,3
Maprotiline,Tetracyclic Antidepressant,"NA reuptake inhibitor (weak 5-HT), mAChR, a1/2R/H1R antagonism",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Maprotiline run 2 4 July 2017,THIRD BATCH convulsants/Maprotiline run 2 4 July 2017,THIRD BATCH convulsants,Maprotiline run 2 4 July 2017,active,"31.25, 15.6, 7.8μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Maprotiline run 2 4 July 2017/31microM F2.4,31microM F2.4,active,treatment,31.0,uM,31 uM,31.0,3.0,high,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/Water F1,Water F1,active,control,,,control,,,control,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/Water F2,Water F2,active,control,,,control,,,control,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/Water F3,Water F3,active,control,,,control,,,control,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/Water F4 run from zero,Water F4 run from zero,active,control,,,control,,,control,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/62.5microM F2,62.5microM F2,active,treatment,62.5,uM,62.5 uM,62.5,1.0,low,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/62.5microM F3,62.5microM F3,active,treatment,62.5,uM,62.5 uM,62.5,1.0,low,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/62.5microM F4 run from zero,62.5microM F4 run from zero,active,treatment,62.5,uM,62.5 uM,62.5,1.0,low,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/62.5microM f1,62.5microM f1,active,treatment,62.5,uM,62.5 uM,62.5,1.0,low,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/125microM F1,125microM F1,active,treatment,125.0,uM,125 uM,125.0,2.0,mid,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/125microM F2,125microM F2,active,treatment,125.0,uM,125 uM,125.0,2.0,mid,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/125microM F3 run from zero,125microM F3 run from zero,active,treatment,125.0,uM,125 uM,125.0,2.0,mid,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/125microM F4,125microM F4,active,treatment,125.0,uM,125 uM,125.0,2.0,mid,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/250microM F1,250microM F1,active,treatment,250.0,uM,250 uM,250.0,3.0,high,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/250microM F2,250microM F2,active,treatment,250.0,uM,250 uM,250.0,3.0,high,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/250microM F3,250microM F3,active,treatment,250.0,uM,250 uM,250.0,3.0,high,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 1 13 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 1 13 Aug 2018/250microM F4,250microM F4,active,treatment,250.0,uM,250 uM,250.0,3.0,high,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/Water F2.4,Water F2.4,active,control,,,control,,,control,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/Water f2.3,Water f2.3,active,control,,,control,,,control,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/water F2.1,water F2.1,active,control,,,control,,,control,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/water f2.2,water f2.2,active,control,,,control,,,control,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/62.5microM F2.1,62.5microM F2.1,active,treatment,62.5,uM,62.5 uM,62.5,1.0,low,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/62.5microM F2.4,62.5microM F2.4,active,treatment,62.5,uM,62.5 uM,62.5,1.0,low,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/62.5microM f2.2,62.5microM f2.2,active,treatment,62.5,uM,62.5 uM,62.5,1.0,low,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/62.5microM f2.3,62.5microM f2.3,active,treatment,62.5,uM,62.5 uM,62.5,1.0,low,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/125microM F2.2,125microM F2.2,active,treatment,125.0,uM,125 uM,125.0,2.0,mid,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/125microM F2.3,125microM F2.3,active,treatment,125.0,uM,125 uM,125.0,2.0,mid,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/125microM F2.4,125microM F2.4,active,treatment,125.0,uM,125 uM,125.0,2.0,mid,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/125microM f2.1,125microM f2.1,active,treatment,125.0,uM,125 uM,125.0,2.0,mid,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/250microM F2.1,250microM F2.1,active,treatment,250.0,uM,250 uM,250.0,3.0,high,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/250microM F2.2,250microM F2.2,active,treatment,250.0,uM,250 uM,250.0,3.0,high,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/250microM F2.3,250microM F2.3,active,treatment,250.0,uM,250 uM,250.0,3.0,high,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/250microM F2.4 drifted a bit might be ok,250microM F2.4 drifted a bit might be ok,active,treatment,250.0,uM,250 uM,250.0,3.0,high,3
Meperidine,Opioid analgesics,μ-opioid R agonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018,FOURTH BATCH 2018,Meperidine (pethidine) Run 2 17 Aug 2018,active,"250, 125, 62.5μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Meperidine (pethidine) Run 2 17 Aug 2018/DONT USE,DONT USE,do_not_use,unknown,,uM,,,,unknown,3
Mizolastine,"Mixed classes, no known link to seizures",H1R antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants,Mizolastine Run 1 20 July 2017,active,"100, 50, 25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017/Water F3,Water F3,active,control,,,control,,,control,4
Mizolastine,"Mixed classes, no known link to seizures",H1R antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants,Mizolastine Run 1 20 July 2017,active,"100, 50, 25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017/Water F4,Water F4,active,control,,,control,,,control,4
Mizolastine,"Mixed classes, no known link to seizures",H1R antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants,Mizolastine Run 1 20 July 2017,active,"100, 50, 25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017/Water f2,Water f2,active,control,,,control,,,control,4
Mizolastine,"Mixed classes, no known link to seizures",H1R antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants,Mizolastine Run 1 20 July 2017,active,"100, 50, 25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017/water F1,water F1,active,control,,,control,,,control,4
Mizolastine,"Mixed classes, no known link to seizures",H1R antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants,Mizolastine Run 1 20 July 2017,active,"100, 50, 25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017/0.25microM F1,0.25microM F1,active,treatment,0.25,uM,0.25 uM,0.25,1.0,low,4
Mizolastine,"Mixed classes, no known link to seizures",H1R antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants,Mizolastine Run 1 20 July 2017,active,"100, 50, 25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017/0.25microM F3,0.25microM F3,active,treatment,0.25,uM,0.25 uM,0.25,1.0,low,4
Mizolastine,"Mixed classes, no known link to seizures",H1R antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants,Mizolastine Run 1 20 July 2017,active,"100, 50, 25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017/0.25microM f4,0.25microM f4,active,treatment,0.25,uM,0.25 uM,0.25,1.0,low,4
Mizolastine,"Mixed classes, no known link to seizures",H1R antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants,Mizolastine Run 1 20 July 2017,active,"100, 50, 25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017/50microM F1,50microM F1,active,treatment,50.0,uM,50 uM,50.0,2.0,mid,4
Mizolastine,"Mixed classes, no known link to seizures",H1R antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants,Mizolastine Run 1 20 July 2017,active,"100, 50, 25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017/50microM F2,50microM F2,active,treatment,50.0,uM,50 uM,50.0,2.0,mid,4
Mizolastine,"Mixed classes, no known link to seizures",H1R antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants,Mizolastine Run 1 20 July 2017,active,"100, 50, 25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017/50microM F3,50microM F3,active,treatment,50.0,uM,50 uM,50.0,2.0,mid,4
Mizolastine,"Mixed classes, no known link to seizures",H1R antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017,THIRD BATCH convulsants,Mizolastine Run 1 20 July 2017,active,"100, 50, 25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/THIRD BATCH convulsants/Mizolastine Run 1 20 July 2017/50microM F4,50microM F4,active,treatment,50.0,uM,50 uM,50.0,2.0,mid,4
